RAdeg,DEdeg
90.925492,23.005527
90.692774,22.940253
91.388741,23.760339
91.484946,23.627756
91.751836,23.195846
90.879755,22.114439
90.304387,22.467972
90.039884,22.552129
90.287029,21.875315
90.337828,21.986175
90.212887,21.75847
92.114873,23.537702
91.777732,23.319909
91.641334,23.523901
92.094393,23.951913
91.869611,23.833121
91.979562,24.336177
91.8465,24.380295
91.826424,24.709553
91.61663,24.396925
92.207165,23.528174
91.398636,24.093653
92.320167,24.081118
91.673024,23.736757
91.907301,23.57885
92.180217,23.332933
92.418413,23.454111
88.864624,23.110824
88.371572,22.934237
88.816423,22.756266
88.411599,22.749956
88.727608,23.122431
88.652114,23.119756
88.718532,22.985062
88.978098,22.386937
89.275908,23.088218
89.377065,23.026386
91.869297,25.424068
91.875342,25.52401
91.509204,25.640154
91.586847,25.136031
91.478904,25.106879
90.790418,24.924697
90.713016,25.074069
90.766385,24.978927
90.417282,25.544014
91.251817,25.231379
90.84643,25.362495
91.259264,24.858034
91.058432,24.795697
92.584169,24.667806
92.162236,25.191461
91.829702,25.174753
92.154025,24.834581
92.100128,24.780661
91.657367,24.846878
91.878512,25.012565
91.695948,24.784521
91.862989,24.905987
93.306471,23.99616
93.328849,23.939393
93.620571,23.634071
93.364888,23.348275
92.971496,23.459392
92.951986,24.192218
92.380532,24.052779
92.640631,24.187137
93.281099,24.075931
92.65752,23.572007
92.642341,23.886878
92.802599,23.716674
92.506471,23.880897
92.732218,23.608426
88.649041,24.375186
88.417844,23.464832
89.148824,23.552358
89.116792,23.377806
88.602131,24.018235
89.291519,24.183354
89.213459,24.312893
88.810409,23.807758
88.820938,23.727847
88.641561,23.616829
88.425757,23.773152
91.170744,24.556984
90.051581,23.956536
89.669613,23.978835
90.286318,24.421433
91.140814,23.959084
91.336436,24.209394
90.914342,24.094953
90.204259,23.963472
89.726166,25.124487
89.316436,24.531571
90.031252,25.333695
89.920796,25.321849
123.335959,55.701037
122.578241,56.674656
122.580096,56.745115
123.212442,56.635367
124.905159,54.885825
124.152697,55.333427
124.03306,55.428255
123.722919,55.440837
123.965532,55.627256
124.826228,55.308642
124.580501,55.528609
124.556425,55.638031
123.223902,55.000461
126.092972,56.930242
125.781161,57.63218
126.330244,56.696633
127.135156,56.209164
126.924243,57.915854
126.577704,58.054352
124.303204,57.263836
124.051937,57.275931
125.065905,57.549612
122.934386,57.158109
123.419984,57.360183
123.295654,57.50116
123.263403,57.643135
123.645169,57.498853
123.026318,57.446679
124.339675,56.852943
90.656935,21.40209
91.078292,21.311684
91.149924,21.680456
91.202871,21.541863
90.629539,20.838074
90.52011,21.047518
89.999701,22.688682
89.937415,23.503189
89.836398,23.671999
90.257201,23.568679
89.860624,22.640867
90.945808,23.594141
91.126851,22.974537
92.270478,25.055826
91.696638,24.985944
90.238216,24.281503
124.785164,53.916918
125.182461,54.005612
123.832288,54.174202
124.056112,54.603791
123.882211,54.476872
124.185591,54.349859
124.871297,54.341277
124.812826,54.227651
124.991594,54.35666
125.319532,54.153415
125.228812,54.372903
125.587499,54.372927
124.795113,54.662579
124.623628,54.503452
125.419352,53.878207
125.463437,53.789455
124.594059,54.072269
124.550841,54.05158
123.451733,53.872475
123.529167,53.963879
123.619267,54.143569
123.706892,53.973425
123.477682,53.995926
123.363113,55.793977
123.787936,55.652126
123.508997,55.813118
123.520296,55.861471
123.693127,55.864258
123.797787,55.754739
123.077949,55.687657
122.528847,56.477473
122.718223,56.366222
122.405976,56.304079
122.672967,56.523664
122.630156,56.341017
122.814741,56.416443
122.124295,55.963886
122.55093,56.144341
122.633761,56.071844
122.838466,56.025036
122.279342,56.063918
123.486542,56.638618
123.292869,56.824121
123.565771,56.33847
123.312028,56.246264
123.15286,56.263504
122.952956,56.081567
123.056837,56.893168
123.131457,56.493864
122.848676,56.623117
122.501774,55.84853
122.705387,55.707594
122.786073,55.620227
124.324592,56.504351
123.900654,56.467734
124.494914,56.544976
124.511047,56.390457
124.147239,56.473828
124.2702,56.845878
124.438105,56.565523
124.404435,56.772779
124.395321,56.839469
125.303877,56.575551
125.274825,56.366101
125.050552,56.438596
124.803808,55.866373
124.702919,55.771
125.392124,55.950409
125.226432,56.054876
124.374207,55.799018
124.236621,55.678445
124.199145,55.654831
124.216652,56.17696
124.371523,56.189091
123.849042,56.331388
124.420293,56.321976
123.866195,56.181219
124.326697,56.216733
123.949707,56.271209
124.679848,56.074784
124.49914,56.012325
125.294104,56.857303
124.850565,56.575968
125.969922,56.264778
125.62707,56.388974
127.225739,57.794662
127.035754,58.153776
126.389999,57.950053
126.49206,57.92704
126.588485,57.550511
125.876926,57.8613
127.4724,57.419598
124.324163,57.343073
124.416599,57.307553
125.288942,57.645522
125.138857,57.540154
124.75791,57.596308
123.129556,56.96499
122.869069,57.065081
123.730998,57.19039
125.275781,56.916004
125.019101,56.942273
125.314859,57.357871
123.758022,57.625749
123.262792,57.444873
123.620774,57.737287
123.146492,57.586456
123.334968,57.568121
124.612317,56.90602
124.098464,56.999122
124.530604,57.102752
124.521051,56.975602
124.121845,56.950066
123.89887,56.960756
89.974506,22.770431
91.49708,24.605664
91.792744,24.742222
91.587103,24.243425
91.660284,23.829824
41.847341,34.624314
41.858182,34.422554
41.55159,35.268413
42.034783,35.506256
42.266823,35.566324
42.259326,35.539008
41.359674,34.57266
42.765434,35.353471
43.579028,35.236641
42.934658,34.622368
43.502175,34.83863
42.404914,34.710841
42.135317,35.01131
43.094467,33.720389
43.134431,33.722159
42.022852,34.217394
42.293506,33.840476
42.791046,34.107983
42.066627,33.715645
42.09032,33.857764
41.889263,33.587776
42.033581,33.717882
43.678931,33.255215
44.116106,33.275669
44.659465,33.471858
44.735574,33.232723
44.337854,33.550041
45.20777,33.656433
43.372469,36.128449
44.571613,35.479597
43.982838,35.475124
40.683173,34.242076
40.780046,34.114003
40.539827,34.563636
40.147808,34.344671
40.137466,34.617332
39.927388,34.738052
39.910565,34.821814
40.95046,34.084287
41.379444,34.322586
40.153425,33.999074
40.788823,34.92987
42.487247,37.154444
43.713609,37.330369
43.283976,36.96558
42.145476,37.326624
42.73006,36.964193
44.625481,36.676034
44.470543,36.570201
44.093945,36.602436
45.078853,36.236204
45.447471,36.426416
45.727941,35.081164
45.122665,34.979345
45.180126,35.49132
45.335628,35.817299
45.288636,35.924238
45.099682,35.256595
45.018825,35.32754
40.55886,36.179635
40.437073,36.090013
40.266173,36.205085
41.238558,36.064125
40.989286,35.834258
40.755509,35.588855
41.184376,35.614159
40.691718,35.783923
39.850777,35.395511
39.997067,35.719525
40.091887,35.606297
92.412123,21.724284
91.937326,21.000781
89.139064,22.162124
88.801173,22.845408
88.362652,22.995352
88.934481,22.179645
89.492029,22.815281
89.262979,23.913858
90.017507,23.532729
90.115643,23.30697
91.542113,23.151235
90.435363,23.157054
91.32877,21.880199
90.747677,22.1248
90.294095,22.410403
90.800087,21.834958
91.122158,22.551785
91.303115,22.212217
90.029877,22.324888
91.998082,21.57353
92.778553,21.542063
92.080075,21.9484
91.825608,21.277392
92.007683,21.244841
92.273457,21.249946
92.243051,23.600534
89.253601,22.498929
89.264188,22.193261
89.006458,22.612945
89.066139,22.740563
90.824981,25.715902
93.131412,24.789051
92.73183,24.979402
123.398249,0.182585
123.184938,0.299591
122.998298,0.393396
123.332782,0.545041
123.438202,0.961834
123.639123,0.989869
123.196641,0.100525
124.601821,0.798577
124.432625,0.213984
124.07551,0.089768
124.121429,-0.03313
124.170509,0.28973
123.920677,0.156586
125.002017,0.333533
124.816828,-1.123175
125.986843,-1.013618
126.081614,-1.121017
126.524437,-0.72553
126.081456,-0.843856
125.784754,-0.712054
125.394292,-1.597401
124.964439,1.097597
122.071748,0.098089
123.045313,-0.317388
125.207789,2.713627
124.765271,2.316766
124.105472,2.129616
124.619773,2.664385
124.572775,2.712385
124.617402,2.051783
124.604982,2.260776
125.770538,1.697772
125.401264,2.688977
126.489807,0.85224
126.770519,0.863476
126.661384,0.558002
126.765765,0.484642
126.288653,1.397468
126.278245,1.245754
125.984263,1.365409
126.398472,0.823089
125.818284,1.151272
123.30402,0.620219
124.071749,0.815777
124.921805,0.735068
124.927415,0.140003
124.702321,-0.180106
123.460773,-0.712216
125.075448,0.647598
125.630211,1.092371
125.730931,1.04343
122.499053,0.393707
122.043236,-0.177675
122.213076,-0.012288
125.047274,2.428761
124.272718,2.762157
123.901273,2.847468
125.700508,2.036795
125.593198,2.199069
125.279515,2.408665
126.73992,1.120056
126.581401,0.85337
126.775971,0.882898
125.997976,0.553906
126.03329,0.791543
11.611473,40.102221
11.280309,39.287334
11.015282,39.691946
10.566854,39.532022
10.532681,39.597995
10.385601,40.03745
10.650359,39.967789
10.245616,39.823772
10.796175,39.289028
10.966781,39.31411
10.737797,39.346119
10.509991,39.389241
10.632241,39.484057
11.036316,39.274912
10.775261,39.236673
10.536492,39.459028
11.44133,39.830016
11.310812,39.895575
11.40204,39.699666
11.415882,39.950834
11.421446,39.493078
9.757777,39.842889
9.892639,39.820227
10.40799,39.641694
10.387172,39.784244
12.494756,38.931832
12.818009,39.216545
13.022856,39.238602
13.453627,39.031989
13.305171,39.073397
12.528915,39.053337
13.574742,39.169209
12.161671,38.511752
12.308613,38.703929
13.404457,39.485913
13.177088,38.733446
13.016719,40.999005
12.425188,41.143313
11.978961,41.343343
11.826768,41.448904
12.692765,41.19054
12.015979,41.191882
12.770596,40.658056
12.752001,40.873795
12.907444,42.235324
12.841523,42.374714
12.474284,42.409197
13.401204,42.210636
13.652641,42.036191
13.663715,41.968519
14.079689,41.443411
14.262871,40.949278
13.786064,40.890079
13.483675,41.110268
13.707388,40.97833
7.926952,40.881531
9.135218,41.512314
8.815362,41.546487
9.077747,41.193221
8.780912,40.808775
8.67487,40.787853
43.082777,34.6671
42.210543,34.943975
42.832335,34.906817
42.272419,34.137529
42.006265,33.675898
43.399056,33.42458
44.561165,33.480527
43.92991,33.703121
45.105936,33.697844
44.726768,33.707
41.409129,34.140056
43.594253,36.721091
44.74145,36.140302
45.069982,36.137767
45.158184,36.247468
45.748661,35.395901
45.138121,36.116794
45.240951,36.002508
40.810531,35.424013
40.721941,35.132456
41.238597,35.855533
41.25699,35.896955
40.655627,35.322869
92.909047,21.860588
88.704497,22.540681
88.916039,23.28684
123.100283,55.914861
123.038832,55.723756
122.374878,56.230656
123.36171,56.707598
123.369971,56.565534
122.451915,55.790388
120.818873,55.718867
126.92331,57.710784
128.159055,57.642751
127.667999,57.790554
128.559298,57.474058
128.788174,57.332883
128.377096,56.932879
121.466003,56.476739
123.608196,55.663818
122.297935,55.975358
122.201089,56.189302
123.918437,56.634163
124.485045,56.737458
124.117592,56.277642
125.456027,56.3559
123.946625,54.849603
124.631074,55.057873
123.300195,55.318618
123.162101,55.542842
125.503843,54.63417
127.666956,54.915236
126.552688,54.258805
127.033273,56.427572
120.816532,55.58518
122.05753,55.840728
127.741352,57.736497
127.664314,57.939068
17.666443,43.236595
17.989429,43.639426
16.957086,43.681128
17.099841,43.409741
15.81802,43.902583
17.14224,43.793251
17.132074,43.548233
16.999534,43.800811
16.961194,43.713683
16.024766,43.567073
15.725781,43.807999
16.703762,43.604169
16.382411,43.873521
16.301945,43.732912
16.425491,43.529445
15.54789,44.00096
15.15616,44.078744
15.2394,44.0748
16.126341,43.399918
16.185593,43.421319
16.185131,43.356961
16.809678,43.675042
17.675091,45.764773
18.789893,45.082508
18.173818,43.865855
18.233804,43.937742
17.859414,44.272579
17.929028,43.909431
18.188456,44.138282
17.153408,43.914479
16.964974,44.019648
18.871121,43.497557
20.362941,43.839006
18.985212,44.650124
17.300816,47.198761
16.860019,47.571482
9.086449,38.998166
10.794519,40.487653
11.919463,39.046356
12.350924,38.505299
12.019264,40.140838
11.872734,39.673272
90.342103,21.328547
89.518218,21.796538
89.211559,21.849284
89.414971,21.943609
90.141728,21.621881
89.257256,21.607398
88.986949,21.716922
90.00894,21.171125
89.932271,21.223161
89.776814,21.468219
89.698111,21.445034
89.087962,21.827963
89.457614,22.049591
89.792578,21.33653
89.606489,21.207965
89.885489,21.66393
90.712917,23.385419
90.846821,23.545997
90.835258,23.694955
91.465742,22.98364
90.505404,23.391752
90.978089,23.077762
91.487954,23.318605
90.585823,22.319778
90.645978,21.935051
91.256303,22.220937
90.132402,22.456354
92.187736,21.553831
92.208416,21.501653
92.203106,21.622167
91.682398,21.719556
91.724151,21.726836
92.450551,21.831467
92.06184,21.86774
93.060528,21.889001
93.231413,21.885596
91.874909,21.05129
91.999713,21.083039
92.699844,21.828158
92.274924,21.468857
90.405279,24.753074
90.946649,24.16033
88.731861,24.477438
89.364146,25.203921
89.412982,25.239616
89.625387,25.055699
90.47179,25.067097
89.973357,24.800624
89.316552,24.780056
90.304062,21.257299
89.451756,21.765584
89.470223,21.871249
90.254839,21.715477
89.067625,21.812014
89.13004,22.113894
90.001054,21.724594
89.942196,21.818603
89.94006,22.789072
89.780968,23.441692
89.664308,23.244944
90.156228,23.43558
90.128329,23.063736
89.743948,22.825529
91.104271,22.93351
90.805858,23.242118
90.852464,23.132075
92.305925,21.627964
92.578098,21.587982
92.350798,21.722045
92.702578,21.466435
91.979899,21.699104
92.110591,21.844343
92.965848,21.990804
92.664797,22.055086
92.502747,21.469461
92.158607,21.314446
91.116892,24.723235
89.807343,24.181359
89.998563,24.335798
90.450357,24.3044
90.269949,24.361525
91.239697,24.307317
90.678658,23.904277
90.549417,24.753761
90.518013,23.956018
90.179886,24.075151
88.997742,24.668336
90.054594,25.013324
90.305287,25.11841
90.201418,25.336449
89.623757,24.779804
89.584396,24.684564
89.214961,25.132415
123.558969,-1.140927
123.496562,-1.638894
123.080043,-1.171803
122.363189,-0.735721
123.043093,-1.444609
124.007866,0.619324
125.161515,0.454049
125.840641,0.402097
125.417226,-0.415305
125.54078,-0.280822
124.915664,-0.214186
124.966783,-0.14308
124.85742,-0.725344
124.868688,-0.588749
123.95357,1.649098
123.390179,1.234416
123.708763,1.608116
124.238476,1.13234
122.994346,1.752129
123.928865,2.104902
123.129674,2.055108
124.434071,2.575501
126.116962,1.383626
123.883106,56.504096
91.220735,21.481106
91.32876,21.614218
89.623471,23.5805
92.54977,22.736393
92.693067,22.879079
91.882737,23.521888
91.443381,24.43066
91.740649,24.006126
92.292798,23.827765
92.29129,23.906974
92.59287,23.444327
92.407038,24.687974
89.402218,24.150787
10.517024,40.201113
10.390754,40.308794
9.759655,40.332347
9.472292,40.559487
11.303929,40.381264
14.027443,39.779649
14.043101,39.535586
13.201506,40.944966
10.48702,41.756924
11.21556,41.937179
9.952736,41.345667
10.667309,42.061551
10.244329,41.549586
10.409789,41.389064
8.827812,41.952768
9.597937,42.815517
13.060541,39.804111
20.920443,44.197088
18.180254,43.246738
18.924913,43.358668
18.669695,43.304221
18.267293,43.692203
17.305855,45.067641
20.901056,45.230302
21.043048,44.168337
20.577342,44.591444
42.867629,32.838486
42.116838,32.745614
42.196498,32.698392
42.648301,35.180347
42.477949,34.891742
45.076088,34.596222
45.512819,34.182302
44.437168,34.322945
44.288357,34.514014
42.219264,37.062213
43.565395,37.296952
42.837188,36.810349
43.523026,37.143154
18.240831,47.506492
122.3839,56.823836
123.84154,56.835113
123.69506,56.879582
123.94493,56.774219
123.65463,56.773346
124.6283,55.559978
124.25182,55.502139
122.72492,55.478354
123.58656,55.031523
123.67136,55.210544
122.9665,55.306488
123.07111,55.25436
127.81089,56.840639
127.9074,56.733976
128.71842,57.110399
127.81205,56.749209
93.469607,23.390977
90.54543,23.960932
120.71836,56.265363
120.26194,56.357559
122.38029,57.151115
123.05792,57.008167
123.00029,57.133989
123.22459,57.130578
123.05963,57.397096
124.96684,56.885499
125.21955,56.900765
124.87288,57.322934
124.18925,56.929114
121.89094,58.044826
122.34574,58.275816
123.14025,57.967801
123.41477,57.911491
122.2001,57.674398
12.865873,41.198913
125.3836,57.671334
42.407702,32.932437
42.520123,32.967904
43.293189,33.43201
42.553173,33.212486
42.754137,32.686524
42.118257,32.77267
41.924127,35.00791
42.725151,35.213995
43.538326,34.9164
43.213637,33.574492
42.162104,34.412236
42.434526,33.765797
42.286068,33.885686
42.771654,34.044797
42.491626,34.290301
42.57601,34.318532
42.445871,34.357249
41.637005,34.317356
41.471525,34.275908
42.178032,33.727536
41.693603,34.012314
42.107473,33.938731
42.023879,33.937766
43.911334,36.402763
43.652598,35.647623
43.36224,35.644438
44.18704,35.680742
44.479284,35.557327
43.960057,35.566284
44.560976,35.075273
40.54147,34.435778
40.146717,34.936364
39.859091,34.948057
40.402595,34.1313
41.015128,35.10901
40.945387,35.017187
44.832217,36.701103
44.576959,37.05935
44.383057,37.083154
43.926252,36.794124
44.211848,36.858988
45.108571,36.347597
44.848092,36.191998
44.851361,36.756074
45.331664,36.197084
45.260883,36.239129
44.192603,37.057911
44.756876,36.016244
45.078713,35.423317
40.766019,35.210447
41.358842,35.952519
41.253292,35.692618
42.708043,36.258944
42.622553,36.001804
42.850807,36.195978
43.066169,36.396572
43.263918,36.316529
41.830678,36.016298
41.67829,35.956054
41.421948,35.740339
41.931362,35.960699
42.062962,36.203329
41.662939,36.100274
42.26449,36.189514
42.001701,36.137733
42.81614,35.758926
41.939851,36.451416
41.87608,36.319016
42.726344,35.750949
42.371801,36.455723
42.639862,36.501654
42.38885,36.350454
42.72766,36.395026
42.66793,36.304315
42.100265,35.726256
42.118782,35.831521
40.432882,36.5507
40.578108,36.419214
41.995904,37.017991
124.22148,56.718981
123.72289,55.614132
125.14547,55.493297
124.93893,55.024403
126.41137,56.515534
126.26138,56.945293
126.43429,56.802555
126.29508,57.473798
125.66878,57.580073
127.24812,56.567162
125.71572,56.662994
121.38646,55.599191
120.70781,55.43093
120.74968,55.687413
120.63596,55.748484
120.9086,55.300823
125.54031,57.963689
124.13631,57.880481
124.78793,58.667412
127.41696,57.613588
127.91465,57.712787
126.00208,57.793318
127.47347,56.347438
126.93237,57.060667
122.43154,58.190522
123.55065,57.974638
121.72323,57.947438
89.85063,23.583637
89.653249,23.129771
90.644976,21.946051
90.156845,22.172224
92.423758,23.677168
92.334052,23.907136
89.262467,22.48318
89.270958,22.237981
88.621679,23.259246
90.682391,25.560221
91.207586,25.415771
91.758964,25.233054
92.306315,24.687285
88.779011,24.319989
88.312731,23.4328
89.016999,23.974032
88.58667,23.710016
91.250157,24.575949
91.042426,24.260222
90.678699,24.008347
89.601155,25.020504
90.156854,24.91894
89.270335,24.649793
90.212288,24.869763
90.421593,24.971043
89.522631,24.911396
123.41511,56.644226
124.27516,55.059482
124.3502,55.518646
124.50459,55.514679
123.25776,55.258821
126.14307,57.479577
125.69488,57.403793
125.88092,57.325091
126.2886,56.534947
126.05327,56.766418
123.86885,58.56344
126.69004,57.897165
128.12698,57.619286
123.24728,57.061735
122.61114,56.946161
125.3032,56.923073
124.97268,56.927408
124.45516,57.112345
123.81615,57.440924
123.70719,57.037892
123.29659,57.03544
91.089819,21.758308
91.751647,20.948645
90.857286,21.024844
89.541385,22.799314
89.627408,22.931328
89.705651,22.981202
90.603082,23.421186
91.343501,24.186273
90.678716,24.101088
123.90008,54.151295
123.94908,54.289386
124.73111,53.877433
124.14273,53.845166
123.71665,53.928427
122.21792,56.643839
124.01461,56.816797
124.00761,56.501231
126.44221,56.423052
126.51857,56.618378
125.42392,57.052777
125.89111,57.020538
127.37555,57.482675
127.28123,57.955341
123.14425,57.37656
125.14561,56.948487
123.2388,57.692
40.213181,35.279175
93.063145,21.871413
89.381052,24.178759
92.348472,23.400447
124.90086,0.14534
122.73533,-0.468857
122.52753,0.043696
121.97912,0.138836
122.95154,-0.523634
122.95835,0.977501
122.60213,0.680893
122.45226,0.875727
122.19331,0.957153
9.256132,40.376314
11.698469,40.503743
13.215737,39.551163
12.954288,38.777505
12.579674,41.245333
11.990519,41.016453
11.575762,42.716861
10.980608,43.105533
10.053289,43.02735
14.417349,40.936211
13.767134,41.332079
9.547165,41.516143
43.710308,36.530151
43.642265,35.989709
44.097823,35.392848
44.421982,35.010622
42.882575,37.335483
92.059803,21.796293
91.824271,24.535704
88.606525,22.22524
121.54245,55.093728
124.49189,54.939176
120.94591,55.884008
17.613458,43.683223
16.418509,43.924841
16.169814,43.944604
17.184962,43.590305
16.030712,43.596368
17.794687,43.8835
17.290376,44.1199
19.237181,43.418379
19.218863,43.040796
10.312439,38.7738
9.895665,38.821097
10.016067,38.696564
10.103301,38.89373
9.25997,39.110634
9.847386,38.43991
9.577339,38.687054
9.489733,38.593043
9.37682,40.612389
11.45077,40.391634
11.861989,40.819845
11.917105,40.585045
11.208661,39.456209
11.263101,39.597893
11.104825,39.741329
13.057922,39.304963
13.089132,40.336604
12.736392,40.095436
89.51567,21.734821
89.448998,21.708689
90.233175,21.72917
89.134812,21.653746
89.601696,21.750428
90.959782,22.330003
92.34744,21.563618
90.346044,24.213326
91.363894,24.059994
91.398298,24.487116
89.452901,24.56558
89.892991,25.37386
89.187948,22.104383
89.614713,23.115758
90.820422,23.450641
91.537199,23.550899
92.600209,21.568875
91.710415,21.267466
91.040119,24.173974
90.347037,24.604582
90.569349,24.108614
90.793997,24.021601
89.639269,24.872112
91.7604,20.983606
92.880592,25.106295
91.860935,25.377857
16.996147,44.895
9.838933,40.358707
9.462802,40.739521
9.718682,40.90881
10.29949,41.16526
11.288356,40.284294
13.378272,39.649162
11.970824,42.943909
10.265046,42.850689
11.319828,42.348293
11.256503,42.07225
11.120003,41.82991
10.903214,41.367111
8.868147,42.048008
9.475251,40.572015
11.332963,39.31349
13.594506,39.885355
13.124415,39.47449
11.541,41.583
11.103979,41.641819
20.048857,45.172276
17.400468,43.307743
18.700087,43.153988
17.27443,45.775155
18.472941,44.250591
20.863969,45.148376
21.347662,44.339584
21.513175,44.900356
19.089267,43.966789
18.597402,47.171734
42.167142,35.260132
91.337318,23.565868
18.608758,46.855343
18.213333,47.460497
16.356724,46.80658
90.98139,22.48225
91.288019,25.45859
89.461319,24.002823
90.832643,24.035036
123.24345,56.64843
128.218903,57.0541
120.64505,56.517212
120.99244,56.970898
121.55069,56.706692
124.57062,57.665886
121.37781,57.383926
121.7072,57.344238
41.824276,37.078213
125.843285,58.571964
12.989835,40.900795
9.146651,39.871593
125.39972,56.947052
121.282707,56.915436
42.092104,34.493893
40.627243,34.742241
40.596252,34.246552
40.513456,34.031395
40.34898,34.173
40.447926,36.25486
40.215704,35.137154
40.564763,35.923985
40.509816,35.68346
41.087483,36.233086
122.8413,56.580112
122.44462,56.765629
123.60178,56.219952
125.99058,56.264534
124.16932,55.353725
123.249641,55.582634
125.95039,57.006142
126.73324,57.044052
127.06592,56.272331
121.51611,55.685001
121.62727,55.723621
121.55294,55.749378
121.46489,55.79324
120.98037,55.660019
120.58189,56.08173
120.60348,55.911907
121.09892,55.285709
121.948997,56.072609
127.5839,57.595047
129.123322,56.483681
128.6586,56.366817
128.34924,56.349007
127.08284,57.003242
122.436028,58.05542
123.033348,57.971691
123.31396,57.909348
123.44149,57.815922
123.34083,57.847355
123.65384,58.056454
123.57698,58.09708
121.57824,57.977501
121.2679,57.868252
91.028065,21.97015
91.721435,23.653374
125.10108,55.653446
124.5612,55.59211
123.83406,55.150646
126.79583,56.393002
90.488951,20.856178
122.80595,56.574772
122.35452,55.727345
124.52274,56.785
126.39871,58.033585
127.47519,57.496273
123.38747,57.293644
123.632919,57.217812
125.30185,57.009132
123.15365,57.511581
40.15416,35.018696
45.12284,35.141937
40.333305,35.233162
92.602561,24.132868
91.713783,21.48768
123.89193,0.734787
122.676392,-0.353075
125.010201,2.791356
11.425912,40.15599
10.564745,42.856125
127.55456,55.003914
128.41377,56.359863
17.72299,43.941225
19.27083,44.895
9.318999,39.030269
8.648726,39.485001
10.43675,40.981945
10.987,40.85
10.820583,41.254139
10.768,41.181
10.904959,41.25264
11.662499,40.185001
11.263,40.322
10.764142,40.33044
11.976042,40.766029
11.331558,39.785
10.224091,39.384998
12.174044,39.49564
11.931942,39.938141
11.888438,39.94609
12.139438,39.27702
90.762123,23.742311
90.589023,22.570896
92.391732,21.383495
91.301666,22.940544
92.545189,21.999233
89.022434,24.760027
122.901299,-1.444999
123.483536,2.249436
123.645638,2.204341
